file_name,pga,scale_factor,effective_pga,rms,mean_abs,cav,arias_proxy,duration_5_95,zero_crossing_rate,dominant_freq,spectral_centroid,predominant_period
RSN3635_SMART1.40_40I03NS.txt,0.1918342,1.5341972099549055,0.29431149441393134,0.0269624078078004,0.0161271497535237,0.32270426656801,0.0145466984102306,10.36,0.0275,0.9495252373813092,2.819234154652205,1.053157894736842
RSN416_COALINGA_E-CHP090.txt,0.192181,1.532179685922836,0.29445582422033656,0.0165026301794253,0.0068461170652878,0.13699080247641,0.0054494594248059,5.32,0.09,6.596701649175412,7.253327115402267,0.1515909090909091
RSN3635_SMART1.40_40I03EW.txt,0.1924498,1.5300896181856536,0.2944654410019054,0.034210652342515,0.0209410816237521,0.41903104329128,0.0234190783613456,10.72,0.025,0.6496751624187905,2.1934628796632243,1.5392307692307694
RSN6876_JOSHUA_5072270.txt,0.1932307,1.5268170157942131,0.2950279207338269,0.0373585965932734,0.0232191672995052,0.4646155376631,0.0279272514357729,7.7,0.1605,3.598200899550225,9.38824128267358,0.2779166666666666
RSN239_MAMMOTH.AH_A-LUL090.txt,0.1946355,1.5177739682080273,0.2954126951891535,0.0337796149797345,0.0204492116602793,0.4091887253221901,0.0228326583874639,7.6,0.101,2.898550724637681,7.972466340050767,0.345
RSN787_LOMAP_SLC270.txt,0.1947768,1.520520073605181,0.2961620342725816,0.0420398426165975,0.0283894966030234,0.5680738270265,0.035364640828238,10.67,0.0605,0.8995502248875562,4.811981148731199,1.1116666666666666
RSN391_COALINGA_B-BNT360.txt,0.1981543,1.4963653934204808,0.29651123707745997,0.022593586326979,0.0138102443410804,0.27634298926502,0.0102145075637242,14.8,0.0475,3.748125937031484,4.066886540749513,0.2668
RSN1948_ANZA1_LQB090.txt,0.201794,1.481359728153175,0.2989295049829418,0.0228039253498591,0.0120051510332413,0.2402230721751599,0.0104055804173525,5.13,0.113,6.296851574212893,8.733314436773435,0.1588095238095238
RSN6874_JOSHUA_5068045.txt,0.2021544,1.4787889713278923,0.2989436972254073,0.0454432811808134,0.0315886104993959,0.632088096092912,0.0413224870076142,10.45,0.124,5.797101449275362,9.717348953622633,0.1725
RSN20_NCALIF.FH_H-FRN314.txt,0.2033438,1.47018653549541,0.2989533168364715,0.0337746137533972,0.0216742703620204,0.43370214994403,0.0228258979291653,16.2,0.031,0.6996501749125437,3.185546682783277,1.4292857142857145
